restaurant,name,category,calories,fat,carbs
Jack in the Box,Sirloin Cheeseburger with Bacon,Burgers,990,66,52
Jack in the Box,Chicken Sandwich with Bacon,Chicken,470,25,42
Jack in the Box,Sourdough Grilled Chicken Club,Sandwiches,540,26,38
Jack in the Box,Bacon Ranch Dressing,Salads,260,26,3
Jack in the Box,Mozzarella Cheese Sticks 3 pc.,Sides,280,16,22
Jack in the Box,Breakfast Jack®,Breakfast,280,11,30
Jack in the Box,Sausage Breakfast Jack®,Breakfast,440,27,31
Jack in the Box,Kona Classic® Coffee (regular) 12 fl oz.,Coffee,5,0,1
Jack in the Box,"Smoothie, Strawberry Banana 16 fl oz.",Shakes,290,0,73
Jack in the Box,"Shake, Strawberry w/ Whipped Topping 16 oz.",Shakes,780,38,95
Jack in the Box,Grilled Cheese Sandwich,Kid's Meals,330,16,34
Jack in the Box,Hamburger Deluxe with Cheese,Burgers,420,23,34
Jack in the Box,Side Salad**,Salads,20,0,4
Jack in the Box,Jr. Bacon Cheeseburger,Burgers,400,22,32
Jack in the Box,Ultimate Cheeseburger™,Burgers,830,57,44
Jack in the Box,Fish Sandwich (Seasonal),Sandwiches,650,37,61
Jack in the Box,Grilled Chicken Salad**,Salads,250,10,15
Jack in the Box,Lite Ranch Dressing,Salads,150,15,3
Jack in the Box,Egg Roll 3 pc.,Sides,440,22,46
Jack in the Box,Stuffed Jalapeños 3 pc.,Sides,220,12,21
Jack in the Box,Hearty Breakfast Bowl,Breakfast,850,65,41
Jack in the Box,Steak & Egg Burrito (w/ salsa),Breakfast,820,50,56
Jack in the Box,"Iced Coffee, Original (regular) 24 fl oz.",Coffee,170,3,29
Jack in the Box,"Smoothie, Mango 16 fl oz.",Shakes,290,0,72
Jack in the Box,"Shake, Chocolate w/ Whipped Topping 16 oz.",Shakes,800,38,101
Jack in the Box,"Chicken Strips, Grilled 2 pc.",Kid's Meals,130,4,2
Jack in the Box,Chicken Sandwich,Sandwiches,410,21,42
Jack in the Box,"Smoothie, Strawberry 16 oz.",Shakes,270,0,67
Jack in the Box,Jumbo Jack® with Cheese,Burgers,580,34,45
Jack in the Box,Chicken Fajita Pita made w/ Whole Grain (w/ salsa),Chicken,330,11,35
Jack in the Box,Jack’s Spicy Chicken®,Sandwiches,530,21,60
Jack in the Box,Southwest Chicken Salad w/ Crispy Chicken Strips**,Salads,500,23,53
Jack in the Box,"French Fries, medium",French Fries,450,21,61
Jack in the Box,Bacon Breakfast Jack®,Breakfast,310,14,30
Jack in the Box,Meaty Breakfast Burrito (w/ salsa),Breakfast,620,37,40
Jack in the Box,Kona Classic® Coffee (decaf) 12 fl oz.,Coffee,5,0,1
Jack in the Box,"Smoothie, Strawberry 16 fl oz.",Shakes,270,0,67
Jack in the Box,"Shake, Oreo® Cookie w/ Whipped Topping 16 oz.",Shakes,810,43,92
Jack in the Box,French Fries (Kid’s),Kid's Meals,230,10,30
Jack in the Box,Grilled Cheese Sandwich,Sandwiches,330,16,34
Jack in the Box,"Smoothie, Mango 16 oz.",Shakes,290,0,72
Jack in the Box,Jumbo Jack®,Burgers,500,27,45
Jack in the Box,Chicken Fajita Pita made w/ Whole Grain (no salsa),Chicken,320,11,33
Jack in the Box,Homestyle Ranch Chicken Club,Sandwiches,730,35,65
Jack in the Box,Side Salad**,Salads,20,0,4
Jack in the Box,"French Fries, small",French Fries,330,15,45
Jack in the Box,Stuffed Jalapeños 7 pc.,Sides,510,29,49
Jack in the Box,Meaty Breakfast Burrito (no salsa),Breakfast,610,37,38
Jack in the Box,Ultimate Breakfast Sandwich,Breakfast,520,25,42
Jack in the Box,"Iced Coffee, Vanilla (regular) 24 fl oz.",Coffee,170,3,30
Jack in the Box,"Smoothie, Mango 24 fl oz.",Shakes,450,0,114
Jack in the Box,"Shake, Chocolate w/ Whipped Topping 24 oz.",Shakes,1150,55,146
Jack in the Box,Chiquita® Apple Bites with Caramel,Kid's Meals,70,0,17
Jack in the Box,Chicken Sandwich with Bacon,Sandwiches,470,25,42
Jack in the Box,Chicken Teriyaki Bowl,Chicken,580,5,106
Jack in the Box,Big Cheeseburger,Burgers,570,34,43
Jack in the Box,Sirloin Swiss & Grilled Onion Burger,Burgers,880,59,52
Jack in the Box,"Chicken Strips, Crispy 4 pc.",Chicken,560,24,53
Jack in the Box,Chicken Teriyaki Bowl,Chicken,690,6,133
Jack in the Box,Creamy Southwest Dressing,Salads,220,22,3
Jack in the Box,Spicy Corn Sticks,Salads,140,7,18
Jack in the Box,Mozzarella Cheese Sticks 6 pc.,Sides,560,33,43
Jack in the Box,Breakfast Pita Pocket,Breakfast,450,23,32
Jack in the Box,Sausage Croissant,Breakfast,570,40,32
Jack in the Box,Kona Classic® Coffee (regular) 16 fl oz.,Coffee,10,0,2
Jack in the Box,"Smoothie, Strawberry Banana 24 fl oz.",Shakes,440,0,108
Jack in the Box,"Shake, Strawberry w/ Whipped Topping 24 oz.",Shakes,1120,54,138
Jack in the Box,Hamburger,Kid's Meals,290,12,32
Jack in the Box,Jr. Bacon Cheeseburger,Burgers,400,22,32
Jack in the Box,Chiquita® Apple Bites with Caramel,Desserts,70,0,17
Jack in the Box,Hamburger,Burgers,290,12,32
Jack in the Box,Sirloin Swiss & Grilled Onion Burger with Bacon,Burgers,970,65,52
Jack in the Box,"Chicken Strips, Grilled 4 pc.",Chicken,250,7,5
Jack in the Box,"Grilled Sandwich, Deli Trio",Sandwiches,620,29,54
Jack in the Box,Bacon Cheddar Potato Wedges,Sides,680,42,58
Jack in the Box,Onion Rings,Sides,450,28,45
Jack in the Box,Grilled Breakfast Sandwich,Breakfast,620,29,53
Jack in the Box,"Sausage, Egg & Cheese Biscuit",Breakfast,570,38,36
Jack in the Box,"Flavored Iced Tea, Mango 24 fl oz.",Drinks,80,0,21
Jack in the Box,Chocolate Overload™ Cake,Desserts,300,7,57
Jack in the Box,"Shake, Vanilla w/ Whipped Topping 16 oz.",Shakes,700,38,76
Jack in the Box,Hamburger with Cheese,Kid's Meals,330,15,32
Jack in the Box,Jumbo Jack®,Burgers,500,27,45
Jack in the Box,Grilled Chicken Salad**,Salads,250,10,15
Jack in the Box,Hamburger with Cheese,Burgers,330,15,32
Jack in the Box,Sourdough Jack®,Burgers,660,44,40
Jack in the Box,Fish and Chips (Seasonal) w/ small French Fries,Seafood,710,37,74
Jack in the Box,"Grilled Sandwich, Turkey, Bacon & Cheddar",Sandwiches,660,31,53
Jack in the Box,Beef Taco (1 Taco),Sides,190,11,17
Jack in the Box,"Seasoned Curly Fries, small",French Fries,280,16,30
Jack in the Box,Extreme Sausage® Sandwich,Breakfast,660,47,32
Jack in the Box,Sourdough Breakfast Sandwich,Breakfast,410,21,35
Jack in the Box,"Flavored Iced Tea, Peach 24 fl oz.",Drinks,80,0,20
Jack in the Box,Mini Churros 5 pc.,Desserts,350,18,42
Jack in the Box,"Shake, Vanilla w/ Whipped Topping 24 oz.",Shakes,1000,54,109
Jack in the Box,Seasoned Curly Fries (Kid’s),Kid's Meals,200,11,21
Jack in the Box,Jumbo Jack® with Cheese,Burgers,580,34,45
Jimmy Johns,Sea Salt & Vinegar Chips,Sides,140,8,16
Jimmy Johns,Raspberry Iced Tea,Drinks,312,0,84
Jimmy Johns,Thinny Chips,Sides,130,5,19
Jimmy Johns,Slim 6 Double provolone,Sandwiches,545,16,65
Jimmy Johns,Lemonade,Drinks,388,0,104
Jimmy Johns,Regular Chips,Sides,160,8,18
Jimmy Johns,Light Lemonade,Drinks,20,0,4
Jimmy Johns,BBQ Jimmy Chips,Sides,160,9,17
Jimmy Johns,Jalapeño Chips,Sides,150,7,18
Joe's Crab Shack,Fried Oysters,Appetizers,1060,64,104
Joe's Crab Shack,Caesar Salad - Shrimp,Salads,530,38,19
Joe's Crab Shack,Fish & Chips,Seafood,1430,92,99
Joe's Crab Shack,Big Shrimp Platter,Seafood,1490,84,144
Joe's Crab Shack,Shrimp Pasta Alfredo,Entrees,1650,85,158
Joe's Crab Shack,Joe's Classic Steampot,Seafood,1210,75,70
Joe's Crab Shack,Blackened Mahi Sandwich,Sandwiches,850,53,38
Joe's Crab Shack,Grilled Malibu Shrimp,Seafood,540,19,55
Joe's Crab Shack,Sea Turtle Sundae,Desserts,1240,57,167
Joe's Crab Shack,Rockin Popcorn Shrimp,Kid's Meals,470,39,19
Joe's Crab Shack,Classic Sampler,Appetizers,1460,103,90
Joe's Crab Shack,New England Clam Chowder ,Appetizers,250,13,22
Joe's Crab Shack,Classic Cobb Salad - Shrimp,Salads,650,39,39
Joe's Crab Shack,Snapper Pontchartrain,Seafood,1090,74,44
Joe's Crab Shack,Seaside Platter,Seafood,1540,92,117
Joe's Crab Shack,Dungeness Crab - excluding side of butter,Seafood,480,3,69
Joe's Crab Shack,Samuel Adams Steampot,Seafood,1180,74,72
Joe's Crab Shack,Crab Cake Sandwich,Sandwiches,810,61,40
Joe's Crab Shack,Add Snow Crab,Sides,260,23,0
Joe's Crab Shack,Hush Puppies,Sides,700,34,94
Joe's Crab Shack,Kid's Snow Crab,Kid's Meals,90,1,7
Joe's Crab Shack,Celery & Ranch,Kid's Meals,150,13,6
Joe's Crab Shack,Crab Nachos,Appetizers,2000,145,130
Joe's Crab Shack,Seafood Fun-Do,Appetizers,1310,69,127
Joe's Crab Shack,Classic Cobb Salad - Snow,Salads,630,38,38
Joe's Crab Shack,Grilled Sunset Salmon,Seafood,890,45,66
Joe's Crab Shack,Shrimp Trio,Seafood,1050,53,96
Joe's Crab Shack,King Crab - excluding side of butter,Seafood,430,3,68
Joe's Crab Shack,Sunset Fire-Grilled Steampot,Seafood,1260,75,80
Joe's Crab Shack,Surf 'n Turf Burger,Burgers,1260,85,67
Joe's Crab Shack,Broccoli Florets,Sides,80,6,6
Joe's Crab Shack,Onion Strings,Sides,470,23,61
Joe's Crab Shack,Captain's Catch,Kid's Meals,1060,70,78
Joe's Crab Shack,Rice,Kid's Meals,200,4,36
Joe's Crab Shack,Garlicky Mussels,Appetizers,880,42,81
Joe's Crab Shack,Caesar Side Salad,Salads,220,18,8
Joe's Crab Shack,Get Stuffed Snapper,Seafood,830,43,48
Joe's Crab Shack,Caribbean Feast,Seafood,1280,59,105
Joe's Crab Shack,Skillet Paella,Entrees,1990,84,196
Joe's Crab Shack,Joe's Classic Steampot For 2 (Nutritionals for 1 serving),Seafood,1210,75,70
Joe's Crab Shack,Chicken Club Sandwich - Blackened,Sandwiches,990,71,36
Joe's Crab Shack,Popcorn Shrimp,Seafood,990,54,98
Joe's Crab Shack,Shrimply Grilled Shrimp,Kid's Meals,310,8,40
Joe's Crab Shack,French Fries,Kid's Meals,300,15,38
Joe's Crab Shack,Double Dip,Appetizers,1260,81,96
Joe's Crab Shack,Caesar Salad - Chicken,Salads,670,46,18
Joe's Crab Shack,Crunchy Catfish,Seafood,1440,94,123
Joe's Crab Shack,Ribeye,Entrees,1150,82,26
Joe's Crab Shack,Pasta-laya,Entrees,1820,94,161
Joe's Crab Shack,Bean Town Bake,Seafood,1470,78,73
Joe's Crab Shack,The Orleans,Seafood,1310,65,72
Joe's Crab Shack,Fish & Shrimp,Seafood,1540,92,111
Joe's Crab Shack,Key Lime Wave,Desserts,1230,55,162
Joe's Crab Shack,Fish Fingers,Kid's Meals,600,46,23
Joe's Crab Shack,Paint a Crab,Kid's Meals,350,6,75
Joe's Crab Shack,"Calamari, Fried",Appetizers,900,58,61
Joe's Crab Shack,Great Balls of Fire,Appetizers,970,66,75
Joe's Crab Shack,Chicken Chipotle Caesar,Salads,760,46,42
Joe's Crab Shack,Maui Mahi,Seafood,680,28,49
Joe's Crab Shack,East Coast Platter,Seafood,2110,144,143
Joe's Crab Shack,Steak & Malibu Shrimp,Entrees,660,22,48
Joe's Crab Shack,Old Bay Steampot,Seafood,1200,74,72
Joe's Crab Shack,Chicken Club Sandwich - Grilled,Sandwiches,790,49,36
Joe's Crab Shack,Add Coconut Shrimp,Sides,420,24,42
Joe's Crab Shack,Ear of Corn,Sides,60,1,14
Joe's Crab Shack,Mini Beach Burgers,Kid's Meals,760,41,68
Joe's Crab Shack,Corn on the Cob,Kid's Meals,30,0,7
Joe's Crab Shack,Clam Chowder,Appetizers,320,17,26
Joe's Crab Shack,Mozzarella Sticks,Appetizers,710,36,68
Joe's Crab Shack,Classic Cobb Salad - Chicken,Salads,790,46,38
Joe's Crab Shack,Salmon Orleans,Seafood,1000,65,34
Joe's Crab Shack,Fisherman's Platter,Seafood,1970,129,137
Joe's Crab Shack,Crab Daddy Feast - excluding side of butter,Seafood,510,4,69
Joe's Crab Shack,Garlic Herb,Seafood,5,0,0
Joe's Crab Shack,Ragin' Cajun,Seafood,1590,107,89
Joe's Crab Shack,Chipotle Bacon Cheeseburger,Burgers,1010,68,47
Joe's Crab Shack,Add Fried Shrimp,Sides,330,17,27
Joe's Crab Shack,French Fries,Sides,370,19,47
Joe's Crab Shack,Mini Steampot,Kid's Meals,390,15,35
Joe's Crab Shack,Apple Sauce,Kid's Meals,90,0,24
Joe's Crab Shack,Crazy Good Crab Dip,Appetizers,1270,87,92
Joe's Crab Shack,Aruba Shrimp Salad,Salads,860,61,60
Joe's Crab Shack,House Side Salad ,Salads,120,7,10
Joe's Crab Shack,Homestyle Chicken Tenders,Entrees,1450,81,93
Joe's Crab Shack,Crab Cake Dinner,Entrees,1470,109,82
Joe's Crab Shack,Snow Crab - excluding side of butter,Seafood,470,4,68
Joe's Crab Shack,The Diablo Steampot,Seafood,1420,84,96
Joe's Crab Shack,Crab Stuffed Shrimp,Seafood,710,37,48
Joe's Crab Shack,Coleslaw,Sides,110,7,13
Joe's Crab Shack,Chocolate Shack Attack,Desserts,1530,63,225
Joe's Crab Shack,Chicken Dippers,Kid's Meals,590,33,23
Joe's Crab Shack,Strawberry Sundae,Kid's Meals,290,14,39
Joe's Crab Shack,Crab Stuffed Mushrooms,Appetizers,800,40,76
Joe's Crab Shack,Aruba Chicken Salad,Salads,780,49,37
Joe's Crab Shack,Crab Cake Chipotle Caesar,Salads,970,72,52
Joe's Crab Shack,Joe's Steak Deal,Entrees,710,32,53
Joe's Crab Shack,The Big Hook Up,Seafood,2750,168,220
Joe's Crab Shack,Lobster Daddy Feast - excluding side of butter,Seafood,580,4,69
Joe's Crab Shack,Sunset Fire-Grilled Steampot For 2 (Nutritionals for 1 serving),Seafood,1260,75,80
Joe's Crab Shack,Coconut Shrimp,Seafood,1230,72,127
Joe's Crab Shack,Cheesy New Potatoes,Sides,250,15,19
Joe's Crab Shack,Big Cheese Cheesecake,Desserts,980,64,85
Joe's Crab Shack,Cheesy Mac,Kid's Meals,260,9,35
Joe's Crab Shack,Veggies,Kid's Meals,40,3,3
Joe's Crab Shack,Diablo Mussels,Appetizers,1060,54,89
Joe's Crab Shack,Caesar Salad,Salads,450,37,18
Joe's Crab Shack,Blackened Tilapia,Seafood,1190,64,44
Joe's Crab Shack,Pan Fried Cheesy Chicken,Entrees,1590,100,110
Joe's Crab Shack,Crawfish Half 'n Half,Entrees,860,47,72
Joe's Crab Shack,Dipping Butter,Seafood,400,44,0
Joe's Crab Shack,Spicy Boil,Seafood,5,0,1
Joe's Crab Shack,The KJ Steampot,Seafood,1330,85,77
Joe's Crab Shack,Crispy Shrimp,Seafood,1060,58,100
Joe's Crab Shack,Crabby Apple Crumble,Desserts,1400,51,227
Joe's Crab Shack,Pizza,Kid's Meals,450,15,61
Joe's Crab Shack,Chocolate Sundae,Kid's Meals,340,14,50
KFC,OR Chicken- Whole Wing,Chicken,120,7,3
KFC,EC Chicken- Drumstick,Chicken,150,10,5
KFC,Grilled Chicken- Breast,Chicken,220,7,0
KFC,HBBQ Hot Wings® (1),Wings,80,4,8
KFC,Fiery Buffalo Hot Wings® Value Box,Entrees,510,28,51
KFC,Crispy Chicken BLT Salad without Dressing,Salads,360,19,18
KFC,Green Beans,Sides,25,0,4
KFC,Country Fried Steak with Peppered White Gravy,Entrees,420,29,25
KFC,EC Chicken- Breast,Chicken,510,33,16
KFC,Hot Wings® (1),Wings,70,4,4
KFC,Hot Wings® Value Box,Entrees,490,27,45
KFC,Caesar Side Salad without Dressing & Croutons,Salads,40,2,2
KFC,Parmesan Garlic Croutons Pouch (1),Salads,70,3,8
KFC,"Corn on the Cob (5.5"")",Sides,140,1,33
KFC,Country Fried Steak without Peppered White Gravy,Entrees,390,27,21
KFC,Lil' Bucket™ Strawberry Shortcake Parfait Cup,Desserts,200,7,35
KFC,Spicy Crispy- Drumstick,Chicken,160,10,5
KFC,Crispy Strips (2),Chicken,260,14,11
KFC,"KFC Snacker® with Crispy Strip, Buffalo",Sandwiches,270,9,31
KFC,Doublicious with OR Filet,Sandwiches,520,25,40
KFC,EC Drumstick Value Box,Entrees,440,25,39
KFC,Potato Wedges,Sides,290,15,35
KFC,Potato Salad,Sides,210,11,26
KFC,Spicy Crispy- Thigh,Chicken,360,27,13
KFC,KFC® OR Filet,Chicken,200,9,8
KFC,"KFC Snacker® with Crispy Strip, Ultimate Cheese",Sandwiches,280,11,31
KFC,Chicken Pot Pie,Chicken,790,45,66
KFC,Grilled Thigh Value Box,Entrees,460,25,34
KFC,Cole Slaw,Sides,150,6,21
KFC,Apple Turnover (1),Desserts,250,12,33
KFC,OR Chicken- Breast,Chicken,360,21,11
KFC,EC Chicken- Thigh,Chicken,340,24,10
KFC,Grilled Chicken- Drumstick,Chicken,90,4,0
KFC,Fiery Buffalo Hot Wings® (1),Wings,70,4,5
KFC,HBBQ Hot Wings® Value Box,Entrees,540,28,58
KFC,House Side Salad without Dressing,Salads,15,0,3
KFC,Mashed Potatoes with Gravy,Sides,120,4,19
KFC,Macaroni Salad,Sides,190,10,22
KFC,Oreo® Cookies and Crème Pie Slice,Desserts,290,16,34
KFC,Spicy Crispy- Breast,Chicken,420,25,12
KFC,Crispy Strips (3),Chicken,390,21,17
KFC,KFC Snacker® with Crispy Strip without Sauce,Sandwiches,260,9,29
KFC,Double Down with OR Filet,Sandwiches,610,37,18
KFC,OR Drumstick Value Box,Entrees,400,22,37
KFC,Hidden Valley® The Original Ranch® Fat Free Dressing (1),Salads,35,0,8
KFC,Macaroni and Cheese,Sides,160,7,19
KFC,Sweet Life® Chocolate Chip Cookie,Desserts,160,8,21
KFC,Spicy Crispy- Whole Wing,Chicken,170,12,6
KFC,Grilled Chicken- Thigh,Chicken,170,10,0
KFC,KFC Snacker® with Crispy Strip,Sandwiches,310,15,30
KFC,Grilled Drumstick Value Box,Entrees,380,19,34
KFC,Heinz Buttermilk Ranch Dressing (1),Salads,160,17,1
KFC,Mashed Potatoes without Gravy,Sides,90,3,15
KFC,KFC® Cornbread Muffin,Sides,210,9,28
KFC,Sweet Life® Oatmeal Raisin Cookie,Desserts,150,6,22
KFC,OR Chicken- Drumstick,Chicken,120,7,3
KFC,Popcorn Chicken-Kids,Chicken,260,17,12
KFC,"KFC Snacker®, Honey BBQ",Sandwiches,210,3,32
KFC,KFC Famous Bowls®-Mashed Potato with Gravy,Entrees,680,31,74
KFC,OR Thigh Value Box,Entrees,540,32,42
KFC,Biscuit,Sides,180,8,23
KFC,Café Valley Bakery® Chocolate Chip Cake (6 slices per cake),Desserts,300,15,39
KFC,OR Chicken- Thigh,Chicken,250,17,7
KFC,Popcorn Chicken-Individual,Chicken,400,26,18
KFC,Crispy Twister®,Sandwiches,610,33,52
KFC,Snack-Size Bowl,Entrees,260,13,26
KFC,EC Thigh Value Box,Entrees,630,39,45
KFC,KFC® Gizzards,Sides,200,11,15
KFC,Lil' Bucket™ Lemon Crème Parfait Cup,Desserts,400,13,65
KFC,EC Chicken- Whole Wing,Chicken,190,13,6
KFC,Popcorn Chicken-Large,Chicken,560,37,26
KFC,Crispy Twister® without Sauce,Sandwiches,490,20,51
KFC,Popcorn Chicken Value Box,Entrees,680,41,53
KFC,Crispy Chicken Caesar Salad without Dressing & Croutons,Salads,340,18,16
KFC,KFC® Creamy Parmesan Caesar Dressing (1),Salads,260,26,4
KFC,KFC® Livers,Sides,180,10,11
KFC,Lil' Bucket™ Chocolate Crème Parfait Cup,Desserts,280,13,37
KFC,Reese's® Peanut Butter Pie Slice,Desserts,310,19,31
McDonald's,Hamburger,Burgers,250,9,31
McDonald's,Angus Deluxe,Burgers,750,39,61
McDonald's,Premium Crispy Chicken Ranch BLT Sandwich,Sandwiches,540,23,56
McDonald's,Angus Chipotle BBQ Bacon Snack Wrap,Wraps,400,22,30
McDonald's,Chicken Selects® Premium Breast Strips,Chicken,400,24,23
McDonald's,Premium Bacon Ranch Salad (without chicken),Salads,140,7,10
McDonald's,"Bacon, Egg & Cheese Biscuit",Breakfast Sandwiches,420,23,37
McDonald's,"Sausage, Egg & Cheese McGriddles®",Breakfast Sandwiches,560,32,48
McDonald's,Hash Brown,Breakfast,150,9,15
McDonald's,Fruit 'n Yogurt Parfait,Desserts,160,2,31
McDonald's,Strawberry Sundae,Desserts,280,6,49
McDonald's,Sugar Cookie,Desserts,160,7,21
McDonald's,Chocolate Triple Thick® Shake,Shakes,770,18,134
McDonald's,Strawberry Triple Thick® Shake,Shakes,1110,26,194
McDonald's,Iced Coffee Caramel,Coffee,130,5,21
McDonald's,Iced Coffee Vanilla,Coffee,190,8,29
McDonald's,Nonfat Cappuccino,Coffee,80,0,12
McDonald's,Nonfat Caramel Latte,Coffee,260,0,53
McDonald's,Nonfat Vanilla Latte,Coffee,180,0,37
McDonald's,Mocha with Nonfat Milk,Coffee,280,6,50
McDonald's,Iced Nonfat Caramel Latte,Coffee,190,0,40
McDonald's,Iced Mocha with Nonfat Milk,Coffee,270,8,43
McDonald's,Latte ,Coffee,150,8,11
McDonald's,Hazelnut Cappuccino,Coffee,240,6,42
McDonald's,Vanilla Latte,Coffee,330,9,53
McDonald's,Hot Chocolate,Drinks,300,12,41
McDonald's,Iced Hazelnut Latte,Coffee,230,6,41
McDonald's,Iced Mocha,Coffee,310,13,42
McDonald's,Frappe Mocha,Coffee,450,20,62
McDonald's,Wild Berry Smoothie,Shakes,260,1,60
McDonald's,Quarter Pounder® with Cheese,Burgers,510,26,40
McDonald's,McRib ®,Sandwiches,500,26,44
McDonald's,Honey Mustard Snack Wrap® (Crispy),Wraps,330,16,34
McDonald's,Small French Fries,French Fries,230,11,29
McDonald's,Side Salad,Salads,20,0,4
McDonald's,Sausage Biscuit,Breakfast Sandwiches,430,27,34
McDonald's,Big Breakfast with Hotcakes,Breakfast,1090,56,111
McDonald's,McFlurry® with OREO® Cookies,Desserts,580,19,89
McDonald's,Strawberry McCafe® Shake,Shakes,570,17,92
McDonald's,Vanilla Triple Thick Shake®,Shakes,1110,26,193
McDonald's,Iced Coffee Hazelnut,Coffee,190,8,29
McDonald's,Iced Coffee with Sugar Free Vanilla Syrup,Coffee,120,11,16
McDonald's,Nonfat Latte,Coffee,120,0,18
McDonald's,Nonfat Hazelnut Latte,Coffee,180,0,37
McDonald's,Nonfat Cappuccino with Sugar Free Vanilla Syrup,Coffee,70,0,19
McDonald's,Hot Chocolate with Nonfat Milk,Drinks,390,6,68
McDonald's,Iced Nonfat Vanilla Latte,Coffee,140,0,31
McDonald's,Nonfat Caramel Mocha,Coffee,280,4,49
McDonald's,Caramel Cappuccino,Coffee,240,6,41
McDonald's,Hazelnut Latte,Coffee,330,9,53
McDonald's,Latte with Sugar Free Vanilla Syrup,Coffee,130,7,17
McDonald's,Iced Caramel Latte,Coffee,230,6,40
McDonald's,Iced Caramel Mocha,Coffee,380,16,48
McDonald's,Strawberry Banana Smoothie,Shakes,260,1,60
McDonald's,Double Quarter Pounder® with Cheese,Burgers,740,42,40
McDonald's,Premium Grilled Chicken Classic Sandwich,Sandwiches,360,9,41
McDonald's,Honey Mustard Snack Wrap® (Grilled),Wraps,260,9,27
McDonald's,Medium French Fries,French Fries,380,19,48
McDonald's,Snack Size Fruit & Walnut Salad,Salads,210,8,31
McDonald's,Sausage Biscuit,Breakfast Sandwiches,480,31,39
McDonald's,Big Breakfast with Hotcakes,Breakfast,1150,60,116
McDonald's,Baked Hot Apple Pie,Desserts,250,13,32
McDonald's,"Chocolate McCafe® Shake
",Shakes,580,17,94
McDonald's,Strawberry McCafe® Shake,Shakes,710,20,116
McDonald's,Vanilla Triple Thick® Shake,Shakes,420,10,72
McDonald's,Iced Coffee Hazelnut,Coffee,270,11,43
McDonald's,Sweet Tea,Tea,110,0,27
McDonald's,Nonfat Caramel Cappuccino,Coffee,150,0,33
McDonald's,Nonfat Hazelnut Latte,Coffee,220,0,46
McDonald's,Nonfat Cappuccino with Sugar Free Vanilla Syrup,Coffee,80,0,22
McDonald's,Iced Nonfat Latte,Coffee,50,0,7
McDonald's,Iced Nonfat Vanilla Latte,Coffee,150,0,33
McDonald's,Nonfat Caramel Mocha,Coffee,240,4,41
McDonald's,Caramel Cappuccino,Coffee,290,8,49
McDonald's,Vanilla Cappuccino,Coffee,200,5,34
McDonald's,Latte with Sugar Free Vanilla Syrup,Coffee,160,8,21
McDonald's,Iced Hazelnut Latte,Coffee,160,3,31
McDonald's,Iced Caramel Mocha,Coffee,300,14,36
McDonald's,Cheeseburger,Burgers,300,12,33
McDonald's,Angus Mushroom & Swiss,Burgers,770,40,59
McDonald's,Southern Style Crispy Chicken Sandwich,Sandwiches,400,17,39
McDonald's,Angus Deluxe Snack Wrap,Wraps,410,25,27
McDonald's,Chicken Selects® Premium Breast Strips,Chicken,660,40,39
McDonald's,Premium Caesar Salad with Grilled Chicken,Salads,220,6,12
McDonald's,"Bacon, Egg & Cheese Biscuit",Breakfast Sandwiches,480,27,43
McDonald's,Sausage McGriddles®,Breakfast Sandwiches,420,22,44
McDonald's,"Bacon, Egg & Cheese Bagel",Breakfast Sandwiches,560,27,56
McDonald's,Hot Caramel Sundae,Desserts,340,8,60
McDonald's,Chocolate Triple Thick® Shake,Shakes,1160,27,203
McDonald's,Vanilla McCafe® Shake,Shakes,540,16,88
McDonald's,Iced Coffee Caramel,Coffee,190,8,27
McDonald's,Iced Coffee Vanilla,Coffee,270,11,43
McDonald's,Nonfat Cappuccino,Coffee,90,0,13
McDonald's,Nonfat Hazelnut Cappuccino,Coffee,150,0,34
McDonald's,Nonfat Vanilla Latte,Coffee,220,0,46
McDonald's,Mocha with Nonfat Milk,Coffee,330,6,58
McDonald's,Iced Nonfat Hazelnut Latte,Coffee,140,0,32
McDonald's,Iced Nonfat Caramel Mocha,Coffee,300,6,49
McDonald's,Latte,Coffee,180,10,13
McDonald's,Hazelnut Cappuccino,Coffee,290,8,51
McDonald's,Cappuccino with Sugar Free Vanilla Syrup,Coffee,100,5,15
McDonald's,Hot Chocolate,Drinks,380,15,53
McDonald's,Iced Vanilla Latte,Coffee,160,3,31
McDonald's,Caramel Mocha,Coffee,360,14,47
McDonald's,Frappe Mocha,Coffee,560,24,78
McDonald's,Angus Bacon & Cheese,Burgers,790,39,63
McDonald's,Premium Grilled Chicken Ranch BLT Sandwich,Sandwiches,380,10,41
McDonald's,Angus Chipotle BBQ Bacon,Wraps,800,39,66
McDonald's,Chicken McNuggets®,Nuggets,470,30,30
McDonald's,Premium Bacon Ranch Salad with Crispy Chicken,Salads,370,20,20
